Name,Team,Level,Age,PA,BB%,K%,AVG,OBP,SLG,OPS,ISO,BABIP,wOBA,wRC+,PlayerId
C.J. Hinojosa,SDP,AAA,27,519,0.0867052,0.16570328,0.29067245,0.35907336,0.48156182,0.84063518,0.19088937,0.32231405,0.360942126,106.8022845,sa658616
Zach Remillard,CHW,AAA,28,491,0.11608961,0.22199593,0.27990431,0.37295082,0.39952153,0.77247235,0.11961722,0.35409836,0.351414939,110.6889333,sa659077
Cole Sturgeon,MIN,"AA,AAA",30,486,0.08436214,0.15226337,0.24827586,0.31752577,0.36551724,0.68304301,0.11724138,0.27808989,0.310804216,78.93917106,sa709546
Ray-Patrick Didder,MIA,"AA,AAA",27,447,0.07606264,0.26621924,0.24102564,0.3310962,0.36410256,0.69519876,0.12307692,0.3129771,0.31977241,87.75649085,sa736824
Aldrem Corredor,PHI,"A,AA",26,474,0.12025316,0.21729958,0.25,0.34460888,0.38235294,0.72696182,0.13235294,0.29830508,0.32830346,102.4048011,sa736852
Riley Unroe,SEA,AA,26,434,0.1359447,0.19585253,0.26358696,0.36720554,0.39945652,0.76666206,0.13586956,0.32014388,0.353225646,101.7997062,sa737614
Thomas Milone,SDP,"AA,AAA",27,470,0.11489362,0.28723404,0.25185185,0.34763948,0.39506173,0.74270121,0.14320988,0.35496183,0.336834359,91.57360571,sa737640
Jamie Westbrook,MIL,AAA,27,511,0.10567515,0.15655577,0.25407925,0.35329341,0.38228438,0.73557779,0.12820513,0.28654971,0.333880804,99.5426099,sa737824
Jacob Heyward,SFG,AA,26,370,0.11891892,0.33243243,0.20125786,0.3027027,0.33647799,0.63918069,0.13522013,0.28191489,0.291999306,78.78237019,sa738955
Wendell Rijo,PHI,"A,AA,CPX",26,413,0.10653753,0.20823245,0.26330532,0.35194175,0.43697479,0.78891654,0.17366947,0.31178707,0.350059766,116.5617559,sa739597
Jose Gomez,LAA,"AA,AAA",25,424,0.06839623,0.23113208,0.25065274,0.31753555,0.38120104,0.69873659,0.1305483,0.31899642,0.315640322,82.67868319,sa828331
Forrest Wall,SEA,AAA,26,467,0.08993576,0.26766595,0.25485437,0.33333333,0.35436893,0.68770226,0.09951456,0.34859155,0.311552121,75.71485587,sa828682
Jake Gatewood,LAA,AAA,26,428,0.05373832,0.3271028,0.2106599,0.26056338,0.43908629,0.69964967,0.22842639,0.25847458,0.292692378,63.84401426,sa828685
Ti'Quan Forbes,ARI,AA,25,386,0.05181347,0.25129534,0.26136364,0.31428571,0.38636364,0.70064935,0.125,0.332,0.316401934,78.9370176,sa828696
Drew Lugbauer,ATL,AA,25,555,0.13513514,0.38198198,0.21308017,0.32792793,0.44303797,0.7709659,0.2299578,0.31196581,0.341412209,100.8060235,sa829268
Isiah Gilliam,CIN,"AA,AAA",25,443,0.11060948,0.32054176,0.27390181,0.36117381,0.49612403,0.85729784,0.22222222,0.38427948,0.376524126,124.8052455,sa829343
Josh Ockimey,PHI,"AA,AAA",26,483,0.17391304,0.27743271,0.23037975,0.36645963,0.42278481,0.78924444,0.19240506,0.30081301,0.35486699,117.1221032,sa829375
Cristian Santana,CIN,AAA,25,504,0.06944444,0.22222222,0.27133479,0.32539683,0.3916849,0.71708173,0.12035011,0.3313783,0.320425667,90.70099586,sa829387
Tristan Gray,TBR,AAA,26,500,0.06,0.318,0.22489083,0.282,0.48689956,0.76889956,0.26200873,0.25925926,0.328851946,96.13590647,sa829756
Andrew Bechtold,MIN,"AA,AAA",26,502,0.12549801,0.27091633,0.23287671,0.32868526,0.39954338,0.72822864,0.16666667,0.29225352,0.330003044,89.87075589,sa829787
Bryson Brigman,MIA,AAA,27,413,0.05326877,0.22033898,0.2513089,0.29854369,0.36910995,0.66765364,0.11780105,0.30769231,0.29731971,75.79775949,sa829857
Andruw Monasterio,MIL,"AA,AAA",25,437,0.11899314,0.20594966,0.27055703,0.36384439,0.40583554,0.76967993,0.13527851,0.33096085,0.349408694,107.7731183,sa830359
Brett Sullivan,SDP,AAA,28,475,0.08,0.12210526,0.28503563,0.33894737,0.44418052,0.78312789,0.15914489,0.30245232,0.33680563,91.61010947,sa857232
Preston Palmeiro,LAA,AA,27,463,0.10151188,0.17710583,0.26289926,0.34341253,0.3980344,0.74144693,0.13513514,0.30841121,0.337236829,98.12189693,sa857823
Mitchell Tolman,CLE,AAA,28,423,0.11583924,0.20094563,0.25139665,0.3501199,0.42458101,0.77470091,0.17318436,0.29811321,0.346042725,107.2238805,sa858829
Dariel Gomez,SEA,A+,25,470,0.11702128,0.34680851,0.22249389,0.3212766,0.47188264,0.79315924,0.24938875,0.29411765,0.352611108,118.1877272,sa872729
Omar Meregildo,WSN,"A+,AA",24,468,0.10683761,0.29059829,0.24390244,0.33333333,0.44878049,0.78211382,0.20487805,0.30980392,0.350254374,112.1255155,sa872765
Yorman Rodriguez,SDP,AA,24,540,0.07037037,0.1537037,0.2790224,0.32777778,0.42158859,0.74936637,0.14256619,0.30348259,0.333125655,89.32025186,sa872817
Lorenzo Cedrola,CIN,AAA,24,504,0.02579365,0.16666667,0.26736842,0.30278884,0.35578947,0.65857831,0.08842105,0.31619537,0.296110341,75.01772209,sa872850
Leandro Cedeno,ARI,"AA,AAA",23,537,0.08193669,0.23463687,0.30769231,0.36871508,0.54885655,0.91757163,0.24116424,0.35258359,0.394875125,127.6815462,sa873307
Weston Wilson,MIL,AAA,27,462,0.08441558,0.28354978,0.22836538,0.2965368,0.35817308,0.65470988,0.1298077,0.30215827,0.294769192,74.1526869,sa873690
Ryan Noda,LAD,AAA,26,574,0.16027875,0.28222997,0.25862069,0.39547038,0.47413793,0.86960831,0.21551724,0.33928571,0.382091597,120.1143438,sa873960
Jalen Miller,ATL,AA,25,379,0.12664908,0.22427441,0.23547401,0.33862434,0.3883792,0.72700354,0.15290519,0.29487179,0.333271263,95.57264892,sa875016
Moises Gomez,STL,"AA,AAA",23,501,0.10379242,0.34730539,0.29411765,0.37125749,0.62443439,0.99569188,0.33031674,0.39224138,0.420918669,149.0699636,sa875163
Nathan Lukes,TOR,AAA,27,484,0.09710744,0.1838843,0.28504673,0.36363636,0.42523364,0.78887,0.14018691,0.33636364,0.352294373,111.2561647,sa875215
Griffin Conine,MIA,AA,24,496,0.14919355,0.36895161,0.21497585,0.33669355,0.43478261,0.77147616,0.21980676,0.30805687,0.344489092,102.7839854,sa876060
Tristin English,ARI,"A+,AA",25,435,0.08735632,0.19770115,0.2689295,0.35172414,0.40992167,0.76164581,0.14099217,0.31707317,0.348702973,105.280122,sa876328
Ronaldo Hernandez,BOS,AAA,24,439,0.04783599,0.2095672,0.26097561,0.29748284,0.45121951,0.74870235,0.1902439,0.29508197,0.3246349,93.41593146,sa881850
Corey Julks,HOU,AAA,26,590,0.09491525,0.21694915,0.26959847,0.35084746,0.50286807,0.85371553,0.2332696,0.30136986,0.363500545,108.412624,sa913274
Justin Yurchak,LAD,AA,25,451,0.11751663,0.13525499,0.28244275,0.37472284,0.39949109,0.77421393,0.11704834,0.31790123,0.35858988,105.1301907,sa915590
Nick Dunn,STL,AA,25,472,0.13347458,0.08898305,0.27067669,0.37923729,0.39097744,0.77021473,0.12030075,0.28693182,0.357139556,104.2297302,sa915613
Jeremy Vasquez,NYM,AA,25,415,0.1060241,0.17108434,0.23835616,0.32289157,0.31780822,0.64069979,0.07945206,0.28571429,0.29574514,81.23753945,sa915673
Dane Myers,DET,"AA,AAA",26,488,0.04918033,0.27254098,0.26666667,0.31481481,0.48888889,0.8037037,0.22222222,0.3220339,0.348172594,115.0153797,sa915708
Jesus Bastidas,NYY,AA,23,449,0.08463252,0.25612472,0.23989899,0.32293987,0.42676768,0.74970755,0.18686869,0.28947368,0.332218216,105.1434501,sa916969
Harvin Mendoza,CHW,A+,23,410,0.09512195,0.20243902,0.18181818,0.27317073,0.29752066,0.57069139,0.11570248,0.20664207,0.267608331,58.76024835,sa916997
Seuly Matias,KCR,AA,23,414,0.11594203,0.33574879,0.22478386,0.33009709,0.42363112,0.75372821,0.19884726,0.31155779,0.337443758,92.00122672,sa917039
Daniel Montano,COL,"A+,AA",23,492,0.1402439,0.25609756,0.2705314,0.37218814,0.46135266,0.8335408,0.19082126,0.35125448,0.369985402,129.5690547,sa917068
Pedro Castellanos,BOS,"AA,AAA",24,495,0.02828283,0.20808081,0.27408994,0.30505051,0.43040685,0.73545736,0.15631691,0.32303371,0.321595327,94.95262569,sa917074
Shervyen Newton,NYM,"A,A+",23,475,0.10315789,0.34315789,0.2189781,0.31289641,0.37469586,0.68759227,0.15571776,0.325,0.318934643,92.21953069,sa917119
Jonathan Guzman,PHI,AA,22,440,0.05454545,0.25,0.16831683,0.21990741,0.23514851,0.45505592,0.06683168,0.22260274,0.209388444,24.63591076,sa917127
Moises Castillo,CHW,"A+,AA",22,465,0.12688172,0.17849462,0.25440806,0.35344828,0.31989924,0.67334752,0.06549118,0.31111111,0.320674401,89.2963384,sa917135
Wander Javier,MIN,"A+,AAA",23,457,0.07221007,0.3107221,0.2038835,0.27133479,0.35679612,0.62813091,0.15291262,0.27099237,0.285528624,73.21090976,sa917168
Eduardo Diaz,ARI,AA,24,466,0.06223176,0.24892704,0.2629108,0.32043011,0.42253521,0.74296532,0.15962441,0.33554817,0.331080109,88.05023634,sa917182
Cristian Inoa,TEX,A+,22,409,0.08557457,0.18826406,0.27777778,0.34963325,0.42222222,0.77185547,0.14444444,0.325,0.351159667,111.3434639,sa917277
Enmanuel Valdez,BOS,"AA,AAA",23,573,0.11169284,0.21640489,0.296,0.37587413,0.542,0.91787413,0.246,0.33994334,0.39446127,130.7780801,sa917288
Yonathan Perlaza,CHC,AA,23,547,0.13162706,0.2321755,0.25531915,0.3583181,0.49148936,0.84980746,0.23617021,0.30218069,0.374695672,122.2021639,sa917302
Leonel Valera,LAD,"A+,AA",22,527,0.09108159,0.33396584,0.26495726,0.33965844,0.44230769,0.78196613,0.17735043,0.38129496,0.349770526,104.1113707,sa917320
Osmy Gregorio,LAA,A+,24,486,0.06584362,0.25720165,0.2545045,0.30641822,0.33558559,0.64200381,0.08108109,0.34579439,0.294676559,81.35645812,sa917348
Luis De Los Santos,TOR,"AA,AAA",24,465,0.07526882,0.21935484,0.25653207,0.31397849,0.3847981,0.69877659,0.12826603,0.31111111,0.310755292,90.91529702,sa917822
Juan Fernandez,SDP,"AA,AAA",23,458,0.07860262,0.16593886,0.28148148,0.35320088,0.33333333,0.68653421,0.05185185,0.34242424,0.323248348,83.17954833,sa917824
Blake Rutherford,CHW,AAA,25,467,0.04496788,0.19486081,0.27107062,0.31049251,0.42824601,0.73873852,0.15717539,0.31454006,0.324003336,93.0085757,sa917932
Joe Rizzo,SEA,AA,24,540,0.08888889,0.19074074,0.27663934,0.34259259,0.46721311,0.8098057,0.19057377,0.31147541,0.358734047,105.2196994,sa917934
Brady Whalen,STL,"A,A+,AA",24,406,0.09605911,0.16748768,0.29131653,0.37037037,0.45938375,0.82975412,0.16806722,0.33687943,0.37923623,129.6143601,sa918278
Todd Lott,STL,"A+,AA",24,490,0.05306122,0.29387755,0.24324324,0.31020408,0.39414414,0.70434822,0.1509009,0.32638889,0.321194159,93.09088622,sa918408
Jim Haley,TBR,AAA,27,420,0.08333333,0.29761905,0.230563,0.3062201,0.43967828,0.74589838,0.20911528,0.29184549,0.326696853,94.74588173,sa918418
Taylor Kohlwey,SDP,AAA,27,587,0.11584327,0.15502555,0.29740519,0.3890785,0.44311377,0.83219227,0.14570858,0.34074074,0.369486059,112.1800713,sa918457
Logan Davidson,OAK,AA,24,484,0.10950413,0.2768595,0.25235849,0.33677686,0.40566038,0.74243724,0.15330189,0.33214286,0.336478696,91.40204997,sa918676
Brandon Martorano,SFG,AA,24,372,0.10483871,0.32258065,0.21671827,0.30913978,0.38390093,0.69304071,0.16718266,0.30456853,0.309781291,90.4373936,sa918686
Craig Dedelow,CHW,"AA,AAA",27,554,0.12635379,0.38628159,0.2217484,0.33032491,0.45415778,0.78448269,0.23240938,0.32905983,0.347160609,105.1426573,sa918840
John Rave,KCR,"AA,AAA",24,504,0.12896825,0.25396825,0.25581395,0.35258964,0.41162791,0.76421755,0.15581396,0.32302405,0.346719109,98.4723773,sa918890
Armani Smith,SFG,"A+,AA",23,392,0.13010204,0.28826531,0.22916667,0.33418367,0.33333333,0.667517,0.10416666,0.32420091,0.309891508,90.34190092,sa918911
Matt Fraizer,PIT,AA,24,480,0.07291667,0.2375,0.21867882,0.28392484,0.33257403,0.61649887,0.11389521,0.28213166,0.277588171,69.33673656,sa918983
Jhailyn Ortiz,PHI,AA,23,505,0.08514851,0.32673267,0.23660714,0.31881188,0.41517857,0.73399045,0.17857143,0.33208955,0.325513987,100.7492306,sa920180
Yariel Gonzalez,ATL,"AA,AAA",28,403,0.07940447,0.20099256,0.23076923,0.29528536,0.3489011,0.64418646,0.11813187,0.26978417,0.291734146,69.85524941,sa920278
Luis Santana,HOU,A+,22,396,0.0959596,0.17424242,0.29737609,0.38636364,0.47230321,0.85866685,0.17492712,0.34339623,0.390029473,135.8062611,sa921577
Yasel Antuna,WSN,"A+,AA",22,523,0.17017208,0.23135755,0.21513002,0.35249042,0.33806147,0.69055189,0.12293145,0.26936027,0.327384417,97.14261017,sa962601
Kevin Maitan,LAA,AA,22,450,0.09111111,0.31111111,0.26065163,0.33777778,0.39849624,0.73627402,0.13784461,0.37051793,0.33449505,96.35935539,sa969045
